,logged,day,location,model name,supply scenario,avg daily demand,inventory size,test days,init days,gurobi status,nvars,calc time,ncons,num patients,num SCD patients,num Other patients,num units requested,num units requested SCD,num units requested Other,num supplied products,num O- in inventory,num O+ in inventory,num A- in inventory,num A+ in inventory,num B- in inventory,num B+ in inventory,num AB- in inventory,num AB+ in inventory,num Fya-Fyb- in inventory,num Fya+Fyb- in inventory,num Fya-Fyb+ in inventory,num Fya+Fyb+ in inventory,num R0 in inventory,avg issuing age,num outdates,num outdates O-,num outdates O+,num outdates A-,num outdates A+,num outdates B-,num outdates B+,num outdates AB-,num outdates AB+,num shortages,num shortages O-,num shortages O+,num shortages A-,num shortages A+,num shortages B-,num shortages B+,num shortages AB-,num shortages AB+,num shortages SCD,num shortages Other,num mismatched patients SCD A,num mismatched patients SCD B,num mismatched patients SCD D,num mismatched patients SCD C,num mismatched patients SCD c,num mismatched patients SCD E,num mismatched patients SCD e,num mismatched patients SCD K,num mismatched patients SCD k,num mismatched patients SCD Fya,num mismatched patients SCD Fyb,num mismatched patients SCD Jka,num mismatched patients SCD Jkb,num mismatched patients SCD M,num mismatched patients SCD N,num mismatched patients SCD S,num mismatched patients SCD s,num mismatched patients Other A,num mismatched patients Other B,num mismatched patients Other D,num mismatched patients Other C,num mismatched patients Other c,num mismatched patients Other E,num mismatched patients Other e,num mismatched patients Other K,num mismatched patients Other k,num mismatched patients Other Fya,num mismatched patients Other Fyb,num mismatched patients Other Jka,num mismatched patients Other Jkb,num mismatched patients Other M,num mismatched patients Other N,num mismatched patients Other S,num mismatched patients Other s,num mismatched units SCD A,num mismatched units SCD B,num mismatched units SCD D,num mismatched units SCD C,num mismatched units SCD c,num mismatched units SCD E,num mismatched units SCD e,num mismatched units SCD K,num mismatched units SCD k,num mismatched units SCD Fya,num mismatched units SCD Fyb,num mismatched units SCD Jka,num mismatched units SCD Jkb,num mismatched units SCD M,num mismatched units SCD N,num mismatched units SCD S,num mismatched units SCD s,num mismatched units Other A,num mismatched units Other B,num mismatched units Other D,num mismatched units Other C,num mismatched units Other c,num mismatched units Other E,num mismatched units Other e,num mismatched units Other K,num mismatched units Other k,num mismatched units Other Fya,num mismatched units Other Fyb,num mismatched units Other Jka,num mismatched units Other Jkb,num mismatched units Other M,num mismatched units Other N,num mismatched units Other S,num mismatched units Other s
0,1.0,0.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,120951.0,0.45653028786182404,720.0,24.0,0.0,24.0,39.0,0.0,39.0,453.0,59.0,161.0,35.0,142.0,5.0,42.0,4.0,5.0,11.0,74.0,142.0,226.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,7.0,0.0,7.0,2.0,4.0,3.0,3.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,3.0,11.0,0.0,11.0,3.0,5.0,4.0,6.0,5.0,14.0,4.0
1,1.0,1.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,159909.0,0.37090786825865507,806.0,121.0,1.0,120.0,227.0,10.0,217.0,39.0,63.0,163.0,32.0,141.0,6.0,38.0,4.0,6.0,11.0,76.0,140.0,226.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,19.0,25.0,1.0,12.0,0.0,31.0,24.0,23.0,27.0,20.0,34.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,10.0,0.0,0.0,0.0,19.0,31.0,33.0,1.0,15.0,0.0,47.0,40.0,35.0,42.0,29.0,59.0,53.0,23.0
2,1.0,2.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,148584.0,0.28828542213886976,781.0,43.0,1.0,42.0,95.0,10.0,85.0,227.0,69.0,193.0,21.0,122.0,11.0,26.0,4.0,7.0,7.0,82.0,151.0,213.0,49.0,1.5368421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,19.0,1.0,5.0,0.0,13.0,0.0,4.0,10.0,7.0,7.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,26.0,2.0,6.0,0.0,15.0,0.0,4.0,19.0,13.0,14.0,21.0,11.0
3,1.0,3.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,167610.0,0.27079134806990623,823.0,40.0,1.0,39.0,73.0,8.0,65.0,95.0,78.0,204.0,14.0,117.0,16.0,12.0,4.0,8.0,4.0,91.0,151.0,207.0,44.0,2.356164383561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,4.0,9.0,0.0,6.0,6.0,3.0,8.0,8.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,4.0,3.0,7.0,10.0,0.0,9.0,9.0,4.0,11.0,11.0,17.0,11.0,9.0
4,1.0,4.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,204303.0,0.32082327734678984,904.0,53.0,0.0,53.0,93.0,0.0,93.0,73.0,76.0,207.0,14.0,121.0,14.0,7.0,4.0,10.0,4.0,92.0,158.0,199.0,51.0,2.881720430107527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,8.0,2.0,5.0,0.0,11.0,9.0,7.0,18.0,11.0,21.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,8.0,3.0,5.0,0.0,12.0,13.0,9.0,28.0,15.0,34.0,24.0,9.0
5,1.0,5.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,225141.0,0.3651712564751506,950.0,169.0,2.0,167.0,323.0,18.0,305.0,93.0,86.0,207.0,16.0,117.0,12.0,8.0,4.0,3.0,4.0,84.0,161.0,204.0,54.0,2.4643962848297214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,23.0,31.0,5.0,21.0,0.0,53.0,26.0,31.0,51.0,39.0,38.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,48.0,38.0,35.0,8.0,23.0,0.0,77.0,42.0,48.0,76.0,57.0,59.0,74.0,18.0
6,1.0,6.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,183465.0,0.3409437406808138,858.0,120.0,2.0,118.0,213.0,17.0,196.0,323.0,87.0,194.0,28.0,95.0,5.0,34.0,4.0,6.0,6.0,72.0,179.0,196.0,50.0,1.0375586854460095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,20.0,29.0,3.0,9.0,0.0,25.0,14.0,27.0,27.0,16.0,21.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,35.0,34.0,4.0,10.0,0.0,34.0,23.0,42.0,38.0,20.0,31.0,56.0,6.0
7,1.0,7.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,162627.0,0.3078434066846967,812.0,148.0,0.0,148.0,259.0,0.0,259.0,213.0,92.0,182.0,39.0,82.0,10.0,32.0,4.0,12.0,8.0,69.0,168.0,208.0,48.0,0.7837837837837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,26.0,5.0,13.0,0.0,36.0,23.0,26.0,26.0,36.0,39.0,40.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,35.0,12.0,14.0,0.0,49.0,31.0,41.0,43.0,54.0,57.0,51.0,20.0
8,1.0,8.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,126387.0,0.2376559330150485,732.0,47.0,0.0,47.0,85.0,0.0,85.0,259.0,104.0,173.0,15.0,85.0,15.0,44.0,7.0,10.0,10.0,79.0,147.0,217.0,45.0,0.9294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,2.0,10.0,0.0,15.0,7.0,5.0,19.0,13.0,13.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,10.0,2.0,10.0,0.0,22.0,14.0,9.0,27.0,24.0,17.0,19.0,11.0
9,1.0,9.0,London_0,3years_noweights_0137,1Lon_0,151,453,1092.0,70.0,2.0,135447.0,0.20537144877016544,752.0,61.0,2.0,59.0,117.0,18.0,99.0,85.0,104.0,165.0,18.0,81.0,18.0,50.0,7.0,10.0,12.0,91.0,141.0,209.0,45.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,21.0,2.0,7.0,0.0,7.0,8.0,14.0,18.0,9.0,12.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,14.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,13.0,14.0,22.0,3.0,7.0,0.0,11.0,12.0,21.0,24.0,13.0,17.0,31.0,10.0
